Date,Close
2024-09-16,1465.4969482421875
2024-09-17,1466.4432373046875
2024-09-18,1457.6282958984375
2024-09-19,1463.82861328125
2024-09-20,1480.0140380859375
2024-09-23,1487.434326171875
2024-09-24,1483.4501953125
2024-09-25,1488.0069580078125
2024-09-26,1491.9910888671875
2024-09-27,1520.1038818359375
2024-09-30,1470.701171875
2024-10-01,1458.997802734375
2024-10-03,1401.3780517578125
2024-10-04,1381.0093994140625
2024-10-07,1365.272216796875
2024-10-08,1391.791259765625
2024-10-09,1369.1318359375
2024-10-10,1365.595947265625
2024-10-11,1366.6417236328125
2024-10-14,1367.0650634765625
2024-10-15,1338.678466796875
2024-10-16,1348.6884765625
2024-10-17,1351.0291748046875
2024-10-18,1353.8927001953125
2024-10-21,1363.7532958984375
2024-10-22,1338.006103515625
2024-10-23,1333.2003173828125
2024-10-24,1334.4703369140625
2024-10-25,1322.5677490234375
2024-10-28,1329.0418701171875
2024-10-29,1334.66943359375
2024-10-30,1338.553955078125
2024-10-31,1326.7510986328125
2024-11-01,1333.3248291015625
2024-11-04,1296.9700927734375
2024-11-05,1300.1075439453125
2024-11-06,1320.0777587890625
2024-11-07,1300.4561767578125
2024-11-08,1278.6431884765625
2024-11-11,1267.6370849609375
2024-11-12,1269.1810302734375
2024-11-13,1247.0693359375
2024-11-14,1262.5574951171875
2024-11-18,1255.7347412109375
2024-11-19,1236.710693359375
2024-11-21,1218.1348876953125
2024-11-22,1260.3662109375
2024-11-25,1281.8802490234375
2024-11-26,1290.545654296875
2024-11-27,1288.0555419921875
2024-11-28,1265.7447509765625
2024-11-29,1287.0595703125
2024-12-02,1303.9422607421875
2024-12-03,1318.035888671875
2024-12-04,1303.742919921875
2024-12-05,1316.7908935546875
2024-12-06,1306.3326416015625
2024-12-09,1289.9979248046875
2024-12-10,1279.73876953125
2024-12-11,1273.115234375
2024-12-12,1257.876220703125
2024-12-13,1267.78662109375
2024-12-16,1263.2547607421875
2024-12-17,1240.34619140625
2024-12-18,1248.2645263671875
2024-12-19,1225.55517578125
2024-12-20,1200.50537109375
2024-12-23,1217.437744140625
2024-12-24,1217.8858642578125
2024-12-26,1211.7105712890625
2024-12-27,1216.1927490234375
2024-12-30,1205.8837890625
